,Unnamed: 0,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,age_binned_11_18,age_binned_11_15,age_binned_7,age_binned_to_60,age_binned_7_diff,armed_3,armed_4_toy,armed_4,armed_5_toy,armed_7,count,month,year,quarter,state_name,PopEstimate2015,PopEstimate2016,PopEstimate2017,PopEstimate2018,PopEstimate2019,PopEstimate2020,PopEstimate2021,city/state,Location,Total Population,Hispanic or Latino,Population of one race:,Population of two or more races:,White Alone and in Combination,Black Alone and in Combination,Asian Alone and in Combination,Other Alone and in Combination,Native Alone and in Combination,NHPI Alone and in Combination,Asian/NHPI Alone and in Combination
51,353,2015-08-22,shot,Unknown,26,M,White,Wichita,KS,False,attack,Car,False,-97.413,37.673,True,25-29,25-29,25-34,25-29,18-29,,,,,,1,8,2015,3,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Wichita, KS","Wichita, KS Metro Area",647610.0,91517.0,518890.0,37203.0,456843.883,53228.717,26301.383,4829.417,13928.55,961.05,27262.433
52,359,2016-09-01,shot,gun,18,M,White,Wichita,KS,False,other,Car,True,-97.444,37.704,True,Under 18,15-19,Under 18,Under 18,Under 18,armed,armed,gun,gun,gun,1,9,2016,3,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Wichita, KS","Wichita, KS Metro Area",647610.0,91517.0,518890.0,37203.0,456843.883,53228.717,26301.383,4829.417,13928.55,961.05,27262.433
53,365,2017-03-18,shot,gun,25,M,White,Wichita,KS,False,attack,Not fleeing,False,-97.309,37.624,True,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,1,3,2017,1,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Wichita, KS","Wichita, KS Metro Area",647610.0,91517.0,518890.0,37203.0,456843.883,53228.717,26301.383,4829.417,13928.55,961.05,27262.433
54,369,2017-08-07,shot,knife,29,M,Hispanic,Wichita,KS,False,other,Not fleeing,False,-97.339,37.706,True,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,1,8,2017,3,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Wichita, KS","Wichita, KS Metro Area",647610.0,91517.0,518890.0,37203.0,456843.883,53228.717,26301.383,4829.417,13928.55,961.05,27262.433
55,375,2017-12-27,shot,unarmed,28,M,White,Wichita,KS,False,other,Not fleeing,False,-97.353,37.673,True,25-29,25-29,25-34,25-29,18-29,unarmed,unarmed,unarmed,unarmed,unarmed,1,12,2017,4,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Wichita, KS","Wichita, KS Metro Area",647610.0,91517.0,518890.0,37203.0,456843.883,53228.717,26301.383,4829.417,13928.55,961.05,27262.433
56,383,2019-01-10,shot,gun and vehicle,29,M,White,Wichita,KS,False,attack,Car,False,-97.339,37.699,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,1,2019,1,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Wichita, KS","Wichita, KS Metro Area",647610.0,91517.0,518890.0,37203.0,456843.883,53228.717,26301.383,4829.417,13928.55,961.05,27262.433
57,384,2019-01-28,shot,toy weapon,55,M,White,Wichita,KS,False,attack,Not fleeing,False,-97.316,37.632,True,50-54,50-54,45-54,50-54,50-59,unarmed,toy weapon,unarmed,toy weapon,toy weapon,1,1,2019,1,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Wichita, KS","Wichita, KS Metro Area",647610.0,91517.0,518890.0,37203.0,456843.883,53228.717,26301.383,4829.417,13928.55,961.05,27262.433
58,385,2019-05-23,shot,gun,56,M,White,Wichita,KS,True,attack,Not fleeing,False,-97.346,37.62,True,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,1,5,2019,2,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Wichita, KS","Wichita, KS Metro Area",647610.0,91517.0,518890.0,37203.0,456843.883,53228.717,26301.383,4829.417,13928.55,961.05,27262.433
59,386,2019-05-27,shot,gun,49,M,White,Wichita,KS,True,attack,Foot,False,-97.366,37.661,True,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,1,5,2019,2,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Wichita, KS","Wichita, KS Metro Area",647610.0,91517.0,518890.0,37203.0,456843.883,53228.717,26301.383,4829.417,13928.55,961.05,27262.433
60,391,2019-12-30,shot,vehicle,51,F,White,Wichita,KS,False,attack,Car,False,-97.226,37.657,True,50-54,50-54,45-54,50-54,50-59,armed,armed,other weapon,other weapon,other weapon,1,12,2019,4,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Wichita, KS","Wichita, KS Metro Area",647610.0,91517.0,518890.0,37203.0,456843.883,53228.717,26301.383,4829.417,13928.55,961.05,27262.433
61,397,2020-12-21,shot,vehicle,50,M,Hispanic,Wichita,KS,False,other,Car,False,-97.227,37.682,True,45-49,45-49,45-54,45-49,40-49,armed,armed,other weapon,other weapon,other weapon,1,12,2020,4,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Wichita, KS","Wichita, KS Metro Area",647610.0,91517.0,518890.0,37203.0,456843.883,53228.717,26301.383,4829.417,13928.55,961.05,27262.433
62,398,2020-12-30,shot,gun,37,M,White,Wichita,KS,False,attack,Foot,False,-97.355,37.699,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,12,2020,4,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Wichita, KS","Wichita, KS Metro Area",647610.0,91517.0,518890.0,37203.0,456843.883,53228.717,26301.383,4829.417,13928.55,961.05,27262.433
63,402,2021-06-19,shot,gun,28,M,None,Wichita,KS,False,attack,Not fleeing,True,-97.342,37.631,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,6,2021,2,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Wichita, KS","Wichita, KS Metro Area",647610.0,91517.0,518890.0,37203.0,456843.883,53228.717,26301.383,4829.417,13928.55,961.05,27262.433
64,408,2021-10-03,shot,gun,41,M,None,Wichita,KS,True,attack,Not fleeing,False,-97.284,37.697,True,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,10,2021,4,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Wichita, KS","Wichita, KS Metro Area",647610.0,91517.0,518890.0,37203.0,456843.883,53228.717,26301.383,4829.417,13928.55,961.05,27262.433
65,413,2022-05-25,shot,gun,39,M,White,Wichita,KS,False,attack,unknown,True,-97.478,37.691,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,5,2022,2,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Wichita, KS","Wichita, KS Metro Area",647610.0,91517.0,518890.0,37203.0,456843.883,53228.717,26301.383,4829.417,13928.55,961.05,27262.433
66,347,2015-02-13,shot,gun,21,M,Hispanic,Kansas City,KS,False,attack,Car,False,-94.64,39.071,True,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,1,2,2015,1,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Kansas City, KS","Kansas City, MO-KS Metro Area",2192035.0,229233.0,1846992.0,115810.0,1554250.567,276524.4,75975.9,18998.533,31124.917,5927.683,81903.583
67,351,2015-07-16,shot,gun,30,M,White,Kansas City,KS,False,attack,Other,False,-94.644,39.048,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,7,2015,3,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Kansas City, KS","Kansas City, MO-KS Metro Area",2192035.0,229233.0,1846992.0,115810.0,1554250.567,276524.4,75975.9,18998.533,31124.917,5927.683,81903.583
68,378,2018-05-02,shot,gun,27,M,Hispanic,Kansas City,KS,False,other,unknown,False,-94.656,39.124,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,5,2018,2,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Kansas City, KS","Kansas City, MO-KS Metro Area",2192035.0,229233.0,1846992.0,115810.0,1554250.567,276524.4,75975.9,18998.533,31124.917,5927.683,81903.583
69,382,2018-12-16,shot,gun,46,M,Black,Kansas City,KS,False,attack,Not fleeing,False,-94.649,39.11,True,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,1,12,2018,4,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Kansas City, KS","Kansas City, MO-KS Metro Area",2192035.0,229233.0,1846992.0,115810.0,1554250.567,276524.4,75975.9,18998.533,31124.917,5927.683,81903.583
70,387,2019-07-10,shot,gun,62,M,White,Kansas City,KS,False,attack,Not fleeing,False,-94.631,39.105,True,60-65,60-65,55-65,Over 60,60-70,armed,armed,gun,gun,gun,1,7,2019,3,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Kansas City, KS","Kansas City, MO-KS Metro Area",2192035.0,229233.0,1846992.0,115810.0,1554250.567,276524.4,75975.9,18998.533,31124.917,5927.683,81903.583
71,389,2019-08-13,shot,gun,51,M,Black,Kansas City,KS,False,attack,Not fleeing,False,-94.834,39.124,True,50-54,50-54,45-54,50-54,50-59,armed,armed,gun,gun,gun,1,8,2019,3,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Kansas City, KS","Kansas City, MO-KS Metro Area",2192035.0,229233.0,1846992.0,115810.0,1554250.567,276524.4,75975.9,18998.533,31124.917,5927.683,81903.583
72,403,2021-06-20,shot,gun,25,M,Hispanic,Kansas City,KS,False,attack,Other,True,-94.65,39.129,True,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,1,6,2021,2,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Kansas City, KS","Kansas City, MO-KS Metro Area",2192035.0,229233.0,1846992.0,115810.0,1554250.567,276524.4,75975.9,18998.533,31124.917,5927.683,81903.583
73,404,2021-06-25,shot,gun,60,M,White,Kansas City,KS,False,other,unknown,True,-94.693,39.049,True,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,1,6,2021,2,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Kansas City, KS","Kansas City, MO-KS Metro Area",2192035.0,229233.0,1846992.0,115810.0,1554250.567,276524.4,75975.9,18998.533,31124.917,5927.683,81903.583
74,409,2021-11-22,shot,gun,36,M,Black,Kansas City,KS,False,attack,Not fleeing,True,,,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,11,2021,4,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Kansas City, KS","Kansas City, MO-KS Metro Area",2192035.0,229233.0,1846992.0,115810.0,1554250.567,276524.4,75975.9,18998.533,31124.917,5927.683,81903.583
75,349,2015-04-10,shot,gun,38,M,White,Topeka,KS,False,attack,Car,False,-95.762,39.054,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,4,2015,2,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Topeka, KS","Topeka, KS Metro Area",233152.0,25832.0,193840.0,13480.0,179901.733,16232.9,3236.567,1553.5,6065.9,329.4,3565.967
76,355,2016-03-07,shot,undetermined,45,M,White,Topeka,KS,False,undetermined,Not fleeing,False,-95.682,39.055,True,40-44,40-44,35-44,40-44,40-49,undetermined,undetermined,undetermined,undetermined,undetermined,1,3,2016,1,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Topeka, KS","Topeka, KS Metro Area",233152.0,25832.0,193840.0,13480.0,179901.733,16232.9,3236.567,1553.5,6065.9,329.4,3565.967
77,373,2017-09-28,shot,gun,30,M,Native,Topeka,KS,False,attack,Foot,True,-95.655,39.052,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,9,2017,3,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Topeka, KS","Topeka, KS Metro Area",233152.0,25832.0,193840.0,13480.0,179901.733,16232.9,3236.567,1553.5,6065.9,329.4,3565.967
78,381,2018-11-27,shot,vehicle,35,M,Black,Topeka,KS,False,attack,Car,False,-95.661,39.072,True,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,other weapon,1,11,2018,4,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Topeka, KS","Topeka, KS Metro Area",233152.0,25832.0,193840.0,13480.0,179901.733,16232.9,3236.567,1553.5,6065.9,329.4,3565.967
79,392,2020-02-05,shot,vehicle,33,M,Hispanic,Topeka,KS,False,attack,Car,False,-95.669,39.05,True,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,other weapon,1,2,2020,1,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Topeka, KS","Topeka, KS Metro Area",233152.0,25832.0,193840.0,13480.0,179901.733,16232.9,3236.567,1553.5,6065.9,329.4,3565.967
80,407,2021-09-10,shot,gun,33,M,None,Topeka,KS,False,attack,Foot,False,-95.682,39.052,True,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,9,2021,3,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Topeka, KS","Topeka, KS Metro Area",233152.0,25832.0,193840.0,13480.0,179901.733,16232.9,3236.567,1553.5,6065.9,329.4,3565.967
81,410,2022-02-06,shot,vehicle,38,M,White,Topeka,KS,False,attack,Car,False,,,True,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,other weapon,1,2,2022,1,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Topeka, KS","Topeka, KS Metro Area",233152.0,25832.0,193840.0,13480.0,179901.733,16232.9,3236.567,1553.5,6065.9,329.4,3565.967
82,415,2022-06-24,shot,knife,38,M,None,Topeka,KS,False,other,unknown,False,-95.665,39.052,True,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,1,6,2022,2,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Topeka, KS","Topeka, KS Metro Area",233152.0,25832.0,193840.0,13480.0,179901.733,16232.9,3236.567,1553.5,6065.9,329.4,3565.967
83,350,2015-06-23,shot,knife,22,M,White,Hutchinson,KS,False,attack,Not fleeing,False,-97.944,38.063,True,18-24,20-24,18-24,18-24,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,1,6,2015,2,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Hutchinson, KS","Hutchinson, KS Micro Area",61898.0,6096.0,53004.0,2798.0,51671.667,2153.25,460.0,398.833,1053.0,65.25,525.25
84,362,2016-12-06,shot,gun,55,M,White,Hutchinson,KS,False,attack,Not fleeing,False,-97.909,38.093,True,50-54,50-54,45-54,50-54,50-59,armed,armed,gun,gun,gun,1,12,2016,4,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Hutchinson, KS","Hutchinson, KS Micro Area",61898.0,6096.0,53004.0,2798.0,51671.667,2153.25,460.0,398.833,1053.0,65.25,525.25
85,357,2016-04-14,tasered and shot,unarmed,54,M,White,McPherson,KS,True,attack,Not fleeing,False,-97.574,38.377,True,50-54,50-54,45-54,50-54,50-59,unarmed,unarmed,unarmed,unarmed,unarmed,1,4,2016,2,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"McPherson, KS","McPherson, KS Micro Area",30223.0,1592.0,27448.0,1183.0,27089.717,628.883,271.3,256.933,364.883,19.283,290.583
86,358,2016-08-18,shot,undetermined,36,M,White,Hays,KS,False,other,Car,False,-99.307,38.879,True,35-39,35-39,35-44,35-39,30-39,undetermined,undetermined,undetermined,undetermined,undetermined,1,8,2016,3,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Hays, KS","Hays, KS Micro Area",28934.0,2016.0,25839.0,1079.0,25577.0,467.833,381.167,180.667,250.0,61.333,442.5
87,360,2016-11-08,tasered and shot,unarmed,19,M,White,Hays,KS,False,attack,Car,False,-99.318,38.887,True,18-24,15-19,18-24,18-24,18-29,unarmed,unarmed,unarmed,unarmed,unarmed,1,11,2016,4,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Hays, KS","Hays, KS Micro Area",28934.0,2016.0,25839.0,1079.0,25577.0,467.833,381.167,180.667,250.0,61.333,442.5
88,390,2019-08-28,shot,knife,28,M,White,Salina,KS,False,other,Not fleeing,False,-97.627,38.809,True,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,1,8,2019,3,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Salina, KS","Salina, KS Micro Area",60038.0,6786.0,50113.0,3139.0,48258.15,2309.4,1319.9,403.25,889.9,71.4,1391.3000000000002
89,396,2020-10-09,shot,gun,29,M,White,Salina,KS,False,attack,Car,False,-97.63,38.825,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,10,2020,4,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Salina, KS","Salina, KS Micro Area",60038.0,6786.0,50113.0,3139.0,48258.15,2309.4,1319.9,403.25,889.9,71.4,1391.3000000000002
90,394,2020-06-15,shot,gun,31,M,White,Lawrence,KS,False,attack,Car,False,-95.236,38.95,True,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,6,2020,2,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Lawrence, KS","Lawrence, KS Metro Area",118785.0,8295.0,103228.0,7262.0,93674.833,6255.333,5347.833,1007.5,4066.333,138.167,5486.0
91,416,2022-10-02,shot,unknown weapon,35,M,None,Lawrence,KS,False,other,unknown,False,-95.215,38.946,True,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,other weapon,1,10,2022,4,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Lawrence, KS","Lawrence, KS Metro Area",118785.0,8295.0,103228.0,7262.0,93674.833,6255.333,5347.833,1007.5,4066.333,138.167,5486.0
92,417,2022-10-02,shot,gun,43,M,None,Lawrence,KS,False,attack,Not fleeing,False,-95.215,38.946,True,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,10,2022,4,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Lawrence, KS","Lawrence, KS Metro Area",118785.0,8295.0,103228.0,7262.0,93674.833,6255.333,5347.833,1007.5,4066.333,138.167,5486.0
93,395,2020-09-30,shot,gun,41,M,White,Manhattan,KS,True,attack,Not fleeing,True,-96.612,39.251,True,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,9,2020,3,Kansas,2909011,2910844,2908718,2911359,2913314,2935880,2934582,"Manhattan, KS","Manhattan, KS Metro Area",134046.0,14675.0,111619.0,7752.0,97310.0,12494.917,5641.917,1159.5,1875.0,889.667,6531.584000000001
94,419,2015-01-06,tasered and shot,knife,25,M,White,Stockton,CA,False,attack,Not fleeing,False,-121.299,37.93,True,18-24,20-24,18-24,18-24,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,1,1,2015,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836,"Stockton, CA","Stockton, CA Metro Area",779233.0,325725.0,419416.0,34092.0,229185.5,61581.75,141906.083,6605.733,7555.833,6673.1,148579.18300000002
95,426,2015-01-28,tasered and shot,hammer,35,M,Asian,Stockton,CA,True,attack,Not fleeing,False,-121.316,38.029,True,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,other weapon,1,1,2015,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836,"Stockton, CA","Stockton, CA Metro Area",779233.0,325725.0,419416.0,34092.0,229185.5,61581.75,141906.083,6605.733,7555.833,6673.1,148579.18300000002
96,437,2015-03-04,shot,gun,28,M,Asian,Stockton,CA,False,attack,Not fleeing,False,-121.286,37.948,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,3,2015,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836,"Stockton, CA","Stockton, CA Metro Area",779233.0,325725.0,419416.0,34092.0,229185.5,61581.75,141906.083,6605.733,7555.833,6673.1,148579.18300000002
97,488,2015-06-14,shot,Unknown,28,M,Hispanic,Stockton,CA,False,attack,Car,False,-121.343,37.977,True,25-29,25-29,25-34,25-29,18-29,,,,,,1,6,2015,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836,"Stockton, CA","Stockton, CA Metro Area",779233.0,325725.0,419416.0,34092.0,229185.5,61581.75,141906.083,6605.733,7555.833,6673.1,148579.18300000002
98,650,2016-04-13,shot,undetermined,35,M,Black,Stockton,CA,False,attack,Not fleeing,False,-121.295,38.024,True,30-34,30-34,25-34,30-34,30-39,undetermined,undetermined,undetermined,undetermined,undetermined,1,4,2016,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836,"Stockton, CA","Stockton, CA Metro Area",779233.0,325725.0,419416.0,34092.0,229185.5,61581.75,141906.083,6605.733,7555.833,6673.1,148579.18300000002
99,692,2016-08-16,shot,gun,30,M,Black,Stockton,CA,False,other,Foot,True,-121.252,37.987,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,8,2016,3,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836,"Stockton, CA","Stockton, CA Metro Area",779233.0,325725.0,419416.0,34092.0,229185.5,61581.75,141906.083,6605.733,7555.833,6673.1,148579.18300000002
100,742,2016-12-21,shot,knife,33,M,None,Stockton,CA,False,undetermined,Not fleeing,False,-121.265,37.974,True,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,1,12,2016,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836,"Stockton, CA","Stockton, CA Metro Area",779233.0,325725.0,419416.0,34092.0,229185.5,61581.75,141906.083,6605.733,7555.833,6673.1,148579.18300000002
101,888,2017-11-14,shot,knife,51,M,None,Stockton,CA,False,other,Car,False,-121.308,38.029,True,50-54,50-54,45-54,50-54,50-59,armed,armed,other weapon,other weapon,knife/cutting instrument,1,11,2017,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836,"Stockton, CA","Stockton, CA Metro Area",779233.0,325725.0,419416.0,34092.0,229185.5,61581.75,141906.083,6605.733,7555.833,6673.1,148579.18300000002
102,1035,2019-02-02,shot,knife,40,M,Black,Stockton,CA,False,attack,Not fleeing,False,-121.354,38.013,True,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,1,2,2019,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836,"Stockton, CA","Stockton, CA Metro Area",779233.0,325725.0,419416.0,34092.0,229185.5,61581.75,141906.083,6605.733,7555.833,6673.1,148579.18300000002
103,1068,2019-05-04,shot,baseball bat,35,M,Asian,Stockton,CA,False,attack,Not fleeing,False,-121.3,38.029,True,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,other weapon,1,5,2019,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836,"Stockton, CA","Stockton, CA Metro Area",779233.0,325725.0,419416.0,34092.0,229185.5,61581.75,141906.083,6605.733,7555.833,6673.1,148579.18300000002
104,1113,2019-08-27,shot,gun,67,M,None,Stockton,CA,False,attack,Not fleeing,False,-121.261,37.98,True,Over 65,Over 65,Over 65,Over 60,60-70,armed,armed,gun,gun,gun,1,8,2019,3,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836,"Stockton, CA","Stockton, CA Metro Area",779233.0,325725.0,419416.0,34092.0,229185.5,61581.75,141906.083,6605.733,7555.833,6673.1,148579.18300000002
105,1232,2020-07-15,shot,vehicle,39,M,Black,Stockton,CA,False,attack,Not fleeing,False,-121.374,38.048,True,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,other weapon,1,7,2020,3,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836,"Stockton, CA","Stockton, CA Metro Area",779233.0,325725.0,419416.0,34092.0,229185.5,61581.75,141906.083,6605.733,7555.833,6673.1,148579.18300000002
106,1236,2020-07-24,shot,toy weapon,61,M,Black,Stockton,CA,False,attack,Not fleeing,True,-121.228,37.999,True,60-65,60-65,55-65,55-60,60-70,unarmed,toy weapon,unarmed,toy weapon,toy weapon,1,7,2020,3,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836,"Stockton, CA","Stockton, CA Metro Area",779233.0,325725.0,419416.0,34092.0,229185.5,61581.75,141906.083,6605.733,7555.833,6673.1,148579.18300000002
107,1357,2021-05-11,shot,gun,30,M,Black,Stockton,CA,False,attack,Not fleeing,False,-121.296,37.993,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,5,2021,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836,"Stockton, CA","Stockton, CA Metro Area",779233.0,325725.0,419416.0,34092.0,229185.5,61581.75,141906.083,6605.733,7555.833,6673.1,148579.18300000002
108,1434,2021-12-08,shot,gun,33,M,None,Stockton,CA,False,attack,Not fleeing,False,,,True,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,12,2021,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836,"Stockton, CA","Stockton, CA Metro Area",779233.0,325725.0,419416.0,34092.0,229185.5,61581.75,141906.083,6605.733,7555.833,6673.1,148579.18300000002
109,1466,2022-02-22,shot,vehicle,54,F,None,Stockton,CA,False,attack,Car,False,,,True,50-54,50-54,45-54,50-54,50-59,armed,armed,other weapon,other weapon,other weapon,1,2,2022,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836,"Stockton, CA","Stockton, CA Metro Area",779233.0,325725.0,419416.0,34092.0,229185.5,61581.75,141906.083,6605.733,7555.833,6673.1,148579.18300000002
110,443,2015-03-13,shot,gun,41,M,Hispanic,Napa,CA,False,other,Other,False,-122.274,38.306,True,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,3,2015,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836,"Napa, CA","Napa, CA Metro Area",138019.0,48829.0,83462.0,5728.0,71499.45,2753.7,11600.45,1504.783,1301.65,529.967,12130.417000000001
111,786,2017-03-13,shot,knife,23,M,White,Napa,CA,True,other,Not fleeing,False,-122.275,38.285,True,18-24,20-24,18-24,18-24,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,1,3,2017,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836,"Napa, CA","Napa, CA Metro Area",138019.0,48829.0,83462.0,5728.0,71499.45,2753.7,11600.45,1504.783,1301.65,529.967,12130.417000000001
112,794,2017-04-04,shot,gun,65,M,White,Napa,CA,False,attack,Car,False,-122.316,38.311,True,60-65,60-65,55-65,Over 60,60-70,armed,armed,gun,gun,gun,1,4,2017,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836,"Napa, CA","Napa, CA Metro Area",138019.0,48829.0,83462.0,5728.0,71499.45,2753.7,11600.45,1504.783,1301.65,529.967,12130.417000000001
113,1012,2018-12-05,shot,gun,27,M,Hispanic,Napa,CA,True,attack,Foot,False,-122.285,38.31,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,12,2018,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836,"Napa, CA","Napa, CA Metro Area",138019.0,48829.0,83462.0,5728.0,71499.45,2753.7,11600.45,1504.783,1301.65,529.967,12130.417000000001
