,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,age_binned_11_18,age_binned_11_15,age_binned_7,age_binned_to_60,age_binned_7_diff,armed_3,armed_4_toy,armed_4,armed_5_toy,armed_7,state_name,PopEstimate2020,PopEstimate2021,city/state
4065,2020-10-16,shot,gun,27,M,Black,Rock Island,IL,FALSE,attack,Other,TRUE,-90.568,41.5,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Rock Island, IL"
4066,2020-10-20,shot,unarmed,19,M,Black,Waukegan,IL,FALSE,other,Car,TRUE,-87.833,42.349,18-24,15-19,18-24,18-24,18-29,unarmed,unarmed,unarmed,unarmed,unarmed,Illinois,12785245,12671469,"Waukegan, IL"
4067,2020-10-23,shot,gun,25,M,Hispanic,Chicago,IL,FALSE,attack,Foot,FALSE,-87.717,41.844,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Chicago, IL"
4068,2020-11-04,shot,BB gun,26,M,White,Lewistown,IL,TRUE,attack,unknown,FALSE,-90.152,40.405,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,air/bb/pellet guns,Illinois,12785245,12671469,"Lewistown, IL"
4069,2020-12-23,shot,toy weapon,19,M,White,Joliet,IL,FALSE,other,Not fleeing,FALSE,-88.062,41.521,18-24,15-19,18-24,18-24,18-29,unarmed,toy weapon,unarmed,toy weapon,toy weapon,Illinois,12785245,12671469,"Joliet, IL"
4070,2021-01-09,shot,gun,32,M,Black,Evanston,IL,FALSE,attack,Other,FALSE,-87.69,42.02,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Evanston, IL"
4071,2021-02-02,shot,unknown weapon,19,M,White,East Peoria,IL,FALSE,attack,Car,FALSE,-89.535,40.676,18-24,15-19,18-24,18-24,18-29,armed,armed,other weapon,other weapon,other weapon,Illinois,12785245,12671469,"East Peoria, IL"
4072,2021-03-24,shot,gun,35,M,Black,Forest Park,IL,FALSE,other,Not fleeing,FALSE,-87.808,41.88,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Forest Park, IL"
4073,2021-03-25,shot,gun,18,M,Black,Chicago,IL,TRUE,attack,Foot,FALSE,-87.684,41.81,Under 18,15-19,Under 18,Under 18,Under 18,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Chicago, IL"
4074,2021-03-25,shot,gun,26,M,Black,Calumet City,IL,FALSE,other,Not fleeing,FALSE,,,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Calumet City, IL"
4075,2021-03-29,shot,undetermined,13,M,Hispanic,Chicago,IL,FALSE,other,Foot,TRUE,-87.708,41.85,Under 18,Under 15,Under 18,Under 18,Under 18,undetermined,undetermined,undetermined,undetermined,undetermined,Illinois,12785245,12671469,"Chicago, IL"
4076,2021-03-31,shot,gun,22,M,Hispanic,Chicago,IL,FALSE,other,Foot,FALSE,-87.757,41.944,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Chicago, IL"
4077,2021-04-01,shot,knife,47,M,White,Brighton,IL,TRUE,attack,Not fleeing,FALSE,-90.142,39.04,45-49,45-49,45-54,45-49,40-49,armed,armed,other weapon,other weapon,knife/cutting instrument,Illinois,12785245,12671469,"Brighton, IL"
4078,2021-04-01,shot,gun,25,M,Black,Rock Island,IL,FALSE,other,Other,FALSE,-90.582,41.48,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Rock Island, IL"
4079,2021-04-09,shot,gun,52,M,None,Lena,IL,FALSE,attack,Not fleeing,FALSE,-89.822,42.379,50-54,50-54,45-54,50-54,50-59,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Lena, IL"
4080,2021-04-10,shot,metal pipe,27,M,None,Rockford,IL,FALSE,other,Not fleeing,TRUE,-88.999,42.244,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,other weapon,Illinois,12785245,12671469,"Rockford, IL"
4081,2021-05-19,shot,gun,24,M,Black,Champaign,IL,FALSE,attack,Not fleeing,FALSE,,,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Champaign, IL"
4082,2021-05-23,tasered and shot,gun,27,M,White,Red Bud,IL,FALSE,attack,Other,FALSE,-90.008,38.212,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Red Bud, IL"
4083,2021-05-24,shot,toy weapon,25,M,White,Villa Park,IL,TRUE,other,Not fleeing,FALSE,-87.974,41.887,18-24,20-24,18-24,18-24,18-29,unarmed,toy weapon,unarmed,toy weapon,toy weapon,Illinois,12785245,12671469,"Villa Park, IL"
4084,2021-07-06,shot,gun,52,M,White,Carterville,IL,FALSE,attack,Not fleeing,FALSE,-89.078,37.756,50-54,50-54,45-54,50-54,50-59,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Carterville, IL"
4085,2021-07-09,shot,gun,34,M,Black,Chicago,IL,FALSE,attack,Not fleeing,TRUE,-87.743,41.879,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Chicago, IL"
4086,2021-07-27,shot,gun,55,M,Black,Calumet City,IL,FALSE,other,unknown,FALSE,-87.564,41.623,50-54,50-54,45-54,50-54,50-59,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Calumet City, IL"
4087,2021-07-27,shot,vehicle,19,F,Black,Dolton,IL,FALSE,attack,Car,TRUE,-87.607,41.623,18-24,15-19,18-24,18-24,18-29,armed,armed,other weapon,other weapon,other weapon,Illinois,12785245,12671469,"Dolton, IL"
4088,2021-08-10,shot,gun,51,M,None,North Aurora,IL,FALSE,attack,Not fleeing,FALSE,-88.308,41.814,50-54,50-54,45-54,50-54,50-59,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"North Aurora, IL"
4089,2021-08-24,shot,gun,33,M,None,Chicago,IL,FALSE,attack,Foot,FALSE,-87.64,41.879,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Chicago, IL"
4090,2021-08-30,shot,gun,66,M,None,Normal,IL,FALSE,attack,unknown,TRUE,-88.983,40.542,60-65,60-65,55-65,Over 60,60-70,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Normal, IL"
4091,2021-09-19,shot,knife,28,M,Black,Chicago,IL,FALSE,other,unknown,FALSE,-87.634,41.776,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,Illinois,12785245,12671469,"Chicago, IL"
4092,2021-10-04,shot,unarmed,61,M,Black,Chicago,IL,FALSE,undetermined,unknown,TRUE,,,60-65,60-65,55-65,55-60,60-70,unarmed,unarmed,unarmed,unarmed,unarmed,Illinois,12785245,12671469,"Chicago, IL"
4093,2021-10-25,tasered and shot,sword,33,M,None,DeKalb,IL,FALSE,attack,Not fleeing,FALSE,-88.749,41.943,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,Illinois,12785245,12671469,"DeKalb, IL"
4094,2021-11-06,shot,knife,21,M,None,Joliet,IL,FALSE,attack,Not fleeing,FALSE,-88.074,41.494,18-24,20-24,18-24,18-24,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,Illinois,12785245,12671469,"Joliet, IL"
4095,2021-12-02,shot,gun,25,M,None,Buffalo Grove,IL,TRUE,other,Not fleeing,FALSE,,,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Buffalo Grove, IL"
4096,2021-12-20,shot,undetermined,21,M,None,New Lenox,IL,FALSE,other,Foot,FALSE,,,18-24,20-24,18-24,18-24,18-29,undetermined,undetermined,undetermined,undetermined,undetermined,Illinois,12785245,12671469,"New Lenox, IL"
4097,2021-12-20,shot,gun,68,M,None,Yorkville,IL,FALSE,other,unknown,FALSE,,,Over 65,Over 65,Over 65,Over 60,60-70,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Yorkville, IL"
4098,2022-01-11,shot,gun,43,M,None,Port Barrington,IL,FALSE,attack,unknown,FALSE,,,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Port Barrington, IL"
4099,2022-01-18,shot,air pistol,31,M,White,Wood River,IL,FALSE,attack,Not fleeing,FALSE,,,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,air/bb/pellet guns,Illinois,12785245,12671469,"Wood River, IL"
4100,2022-03-02,shot,gun,45,M,None,Collinsville,IL,FALSE,attack,Not fleeing,FALSE,-90.028,38.662,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Collinsville, IL"
4101,2022-03-14,shot,knife,30,M,None,Crest Hill,IL,FALSE,attack,unknown,FALSE,-88.138,41.547,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,Illinois,12785245,12671469,"Crest Hill, IL"
4102,2022-03-14,shot,gun,31,M,None,Shorewood,IL,FALSE,attack,Not fleeing,FALSE,-88.185,41.525,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Shorewood, IL"
4103,2022-04-02,shot,gun,32,M,None,Pana,IL,FALSE,attack,Car,FALSE,-88.597,41.486,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Pana, IL"
4104,2022-04-03,shot,gun,21,F,None,Oak Forest,IL,TRUE,attack,Foot,FALSE,-87.756,41.603,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Oak Forest, IL"
4105,2022-04-03,shot,gun,31,M,None,Chicago,IL,FALSE,attack,unknown,TRUE,-87.726,41.753,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Chicago, IL"
4106,2022-05-10,shot,gun,65,M,None,Romeoville,IL,FALSE,other,unknown,FALSE,-88.123,41.615,60-65,60-65,55-65,Over 60,60-70,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Romeoville, IL"
4107,2022-05-28,shot,gun,51,M,None,Rockford,IL,FALSE,attack,unknown,FALSE,-88.971,42.273,50-54,50-54,45-54,50-54,50-59,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Rockford, IL"
4108,2022-06-03,shot,hatchet,28,M,White,Naperville,IL,FALSE,other,Not fleeing,TRUE,-88.202,41.796,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,Illinois,12785245,12671469,"Naperville, IL"
4109,2022-07-10,shot,knife,64,M,None,Flossmoor,IL,FALSE,other,unknown,TRUE,,,60-65,60-65,55-65,Over 60,60-70,armed,armed,other weapon,other weapon,knife/cutting instrument,Illinois,12785245,12671469,"Flossmoor, IL"
4110,2022-07-13,shot,gun,31,M,None,Hancock County,IL,FALSE,attack,Car,FALSE,-91.024,40.459,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Hancock County, IL"
4111,2022-07-22,shot,knife,37,M,White,Bolingbrook,IL,TRUE,other,Not fleeing,FALSE,,,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,Illinois,12785245,12671469,"Bolingbrook, IL"
4112,2022-07-25,shot,gun,38,M,None,Fulton County,IL,FALSE,attack,unknown,FALSE,,,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Fulton County, IL"
4113,2022-08-24,shot,"knife, hammer and gasoline can",26,M,None,Waukegan,IL,TRUE,other,Not fleeing,FALSE,-87.844,42.349,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,Illinois,12785245,12671469,"Waukegan, IL"
4114,2022-09-01,shot,gun,31,M,None,Rockford,IL,FALSE,other,unknown,TRUE,-89.037,42.217,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Rockford, IL"
4115,2022-09-08,shot,gun,47,M,None,Zion,IL,FALSE,attack,Foot,FALSE,-87.838,42.446,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Zion, IL"
4116,2022-10-02,shot,gun,31,M,None,Chicago,IL,FALSE,other,unknown,FALSE,-87.639,41.909,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Chicago, IL"
4117,2022-10-03,shot,gun,59,M,None,Peoria,IL,FALSE,undetermined,unknown,FALSE,-89.605,40.686,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Peoria, IL"
4118,2022-10-12,shot,gun,31,M,None,Decatur,IL,FALSE,attack,Not fleeing,FALSE,-88.939,39.858,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Decatur, IL"
4119,2022-10-21,shot,gun,48,M,None,Morrison,IL,FALSE,attack,Not fleeing,FALSE,-89.963,41.812,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,Illinois,12785245,12671469,"Morrison, IL"
4120,2015-01-11,tasered and shot,gun,29,M,Hispanic,North Las Vegas,NV,FALSE,attack,Foot,FALSE,-115.116,36.185,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"North Las Vegas, NV"
4121,2015-02-25,shot,gun,43,M,White,Las Vegas,NV,TRUE,attack,Not fleeing,FALSE,-115.055,36.241,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Las Vegas, NV"
4122,2015-03-30,shot,gun,54,M,None,Boulder City,NV,FALSE,attack,Not fleeing,FALSE,-114.84,35.974,50-54,50-54,45-54,50-54,50-59,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Boulder City, NV"
4123,2015-07-04,shot,gun,36,M,White,Henderson,NV,FALSE,attack,Not fleeing,FALSE,-115.043,36.057,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Henderson, NV"
4124,2015-07-10,shot,gun,54,M,White,Las Vegas,NV,TRUE,attack,Not fleeing,TRUE,-115.217,36.144,50-54,50-54,45-54,50-54,50-59,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Las Vegas, NV"
4125,2015-07-25,shot,toy weapon,36,M,Black,Las Vegas,NV,FALSE,attack,Not fleeing,FALSE,-115.106,36.159,35-39,35-39,35-44,35-39,30-39,unarmed,toy weapon,unarmed,toy weapon,toy weapon,Nevada,3114071,3143991,"Las Vegas, NV"
4126,2015-07-30,shot,gun,48,M,White,Gardnerville Ranchos,NV,FALSE,attack,Not fleeing,FALSE,-119.728,38.906,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Gardnerville Ranchos, NV"
4127,2015-08-07,shot,sharp object,24,M,Hispanic,Las Vegas,NV,TRUE,other,Not fleeing,TRUE,-115.245,36.106,18-24,20-24,18-24,18-24,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,Nevada,3114071,3143991,"Las Vegas, NV"
4128,2015-08-15,shot,gun,30,M,White,Carson City,NV,FALSE,attack,Not fleeing,FALSE,-119.722,39.184,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Carson City, NV"
4129,2015-08-23,shot,gun,57,M,White,Las Vegas,NV,FALSE,attack,Not fleeing,FALSE,-115.255,36.168,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Las Vegas, NV"
4130,2015-08-29,shot,gun,25,M,Black,North Las Vegas,NV,FALSE,attack,Foot,FALSE,-115.125,36.22,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"North Las Vegas, NV"
4131,2015-09-22,shot,gun,26,M,None,North Las Vegas,NV,FALSE,attack,Not fleeing,FALSE,-115.14,36.231,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"North Las Vegas, NV"
4132,2015-10-15,shot,gun,50,F,White,Las Vegas,NV,TRUE,attack,Car,FALSE,-115.259,36.129,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Las Vegas, NV"
4133,2015-11-06,shot,Unknown,55,M,White,Las Vegas,NV,FALSE,other,Car,FALSE,-115.137,36.038,50-54,50-54,45-54,50-54,50-59,,,,,,Nevada,3114071,3143991,"Las Vegas, NV"
4134,2015-11-22,shot,gun,45,M,White,Reno,NV,FALSE,attack,Not fleeing,FALSE,-119.796,39.501,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Reno, NV"
4135,2015-11-24,tasered and shot,toy weapon,32,M,White,Las Vegas,NV,TRUE,attack,Foot,TRUE,-115.137,36.122,30-34,30-34,25-34,30-34,30-39,unarmed,toy weapon,unarmed,toy weapon,toy weapon,Nevada,3114071,3143991,"Las Vegas, NV"
4136,2015-12-14,shot,gun,48,F,White,Las Vegas,NV,TRUE,attack,Not fleeing,FALSE,-115.057,36.244,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Las Vegas, NV"
4137,2015-12-14,shot,gun,45,M,Hispanic,Las Vegas,NV,FALSE,attack,Not fleeing,FALSE,-115.09,36.229,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Las Vegas, NV"
4138,2015-12-31,shot,unarmed,23,M,Black,Las Vegas,NV,FALSE,other,Not fleeing,TRUE,-115.272,36.133,18-24,20-24,18-24,18-24,18-29,unarmed,unarmed,unarmed,unarmed,unarmed,Nevada,3114071,3143991,"Las Vegas, NV"
4139,2016-01-25,tasered and shot,knife,38,M,Hispanic,Reno,NV,TRUE,other,Not fleeing,FALSE,-119.804,39.477,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,Nevada,3114071,3143991,"Reno, NV"
4140,2016-03-10,shot,toy weapon,22,M,Black,Reno,NV,TRUE,attack,Foot,FALSE,-119.862,39.678,18-24,20-24,18-24,18-24,18-29,unarmed,toy weapon,unarmed,toy weapon,toy weapon,Nevada,3114071,3143991,"Reno, NV"
4141,2016-03-31,shot,gun,31,M,Black,Las Vegas,NV,FALSE,attack,Foot,TRUE,-115.296,36.328,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Las Vegas, NV"
4142,2016-04-11,shot,gun,22,M,Hispanic,Las Vegas,NV,FALSE,attack,Not fleeing,FALSE,-115.154,36.148,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Las Vegas, NV"
4143,2016-05-19,shot,unarmed,30,M,Hispanic,Las Vegas,NV,FALSE,attack,Not fleeing,FALSE,-115.124,36.199,25-29,25-29,25-34,25-29,18-29,unarmed,unarmed,unarmed,unarmed,unarmed,Nevada,3114071,3143991,"Las Vegas, NV"
4144,2016-07-03,shot,Unknown,24,M,Hispanic,Reno,NV,FALSE,other,Car,FALSE,-119.814,39.53,18-24,20-24,18-24,18-24,18-29,,,,,,Nevada,3114071,3143991,"Reno, NV"
4145,2016-07-28,shot,gun,41,M,Hispanic,Sparks,NV,FALSE,other,Not fleeing,FALSE,-119.745,39.551,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Sparks, NV"
4146,2016-08-19,shot,gun,29,M,White,Reno,NV,FALSE,attack,Car,FALSE,-119.882,39.616,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Reno, NV"
4147,2016-08-26,shot,gun,41,M,White,Las Vegas,NV,FALSE,attack,Foot,FALSE,-115.092,36.137,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Las Vegas, NV"
4148,2016-10-13,shot,gun,50,M,None,Las Vegas,NV,FALSE,other,Car,TRUE,-115.14,36.17,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Las Vegas, NV"
4149,2016-10-19,shot,vehicle,28,M,Hispanic,Henderson,NV,FALSE,attack,Car,FALSE,-115.028,36.044,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,other weapon,Nevada,3114071,3143991,"Henderson, NV"
4150,2016-11-01,shot,gun,76,M,White,Carson City,NV,FALSE,other,Not fleeing,FALSE,-119.761,39.161,Over 65,Over 65,Over 65,Over 60,Over 70,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Carson City, NV"
4151,2016-12-21,shot,Unknown,38,M,Hispanic,Reno,NV,FALSE,attack,Car,FALSE,-119.825,39.528,35-39,35-39,35-44,35-39,30-39,,,,,,Nevada,3114071,3143991,"Reno, NV"
4152,2017-01-21,tasered and shot,knife,50,M,White,Jean,NV,TRUE,attack,Not fleeing,FALSE,-115.328,35.778,45-49,45-49,45-54,45-49,40-49,armed,armed,other weapon,other weapon,knife/cutting instrument,Nevada,3114071,3143991,"Jean, NV"
4153,2017-02-23,shot,gun,24,M,Hispanic,Reno,NV,FALSE,other,Foot,FALSE,-119.816,39.528,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Reno, NV"
4154,2017-03-02,shot,gun,25,M,Hispanic,Reno,NV,FALSE,attack,Not fleeing,FALSE,-119.789,39.497,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Reno, NV"
4155,2017-05-07,shot,ax,62,M,White,Las Vegas,NV,TRUE,other,Not fleeing,FALSE,-115.06,36.2,60-65,60-65,55-65,Over 60,60-70,armed,armed,other weapon,other weapon,knife/cutting instrument,Nevada,3114071,3143991,"Las Vegas, NV"
4156,2017-05-23,shot,gun,65,M,White,Pahrump,NV,FALSE,attack,Not fleeing,FALSE,-116.052,36.222,60-65,60-65,55-65,Over 60,60-70,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Pahrump, NV"
4157,2017-06-01,shot,gun,27,M,Hispanic,Las Vegas,NV,TRUE,attack,Not fleeing,FALSE,-115.038,36.191,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Las Vegas, NV"
4158,2017-06-20,tasered and shot,knife,28,M,Hispanic,Las Vegas,NV,FALSE,other,Not fleeing,TRUE,-115.271,36.159,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,Nevada,3114071,3143991,"Las Vegas, NV"
4159,2017-06-25,shot,gun,56,M,None,Las Vegas,NV,FALSE,attack,Not fleeing,TRUE,-115.235,36.194,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Las Vegas, NV"
4160,2017-07-11,shot,knife,27,M,White,Las Vegas,NV,TRUE,undetermined,unknown,TRUE,-115.229,36.235,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,Nevada,3114071,3143991,"Las Vegas, NV"
4161,2017-08-01,shot,gun,25,M,Hispanic,Las Vegas,NV,TRUE,attack,Not fleeing,TRUE,-115.195,36.105,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Las Vegas, NV"
4162,2017-08-04,shot,gun,35,M,White,Spanish Springs,NV,FALSE,other,Not fleeing,FALSE,-119.703,39.666,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Spanish Springs, NV"
4163,2017-09-25,shot,Taser,31,M,White,Las Vegas,NV,TRUE,attack,Not fleeing,TRUE,-115.167,36.16,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,other weapon,Nevada,3114071,3143991,"Las Vegas, NV"
4164,2017-10-22,shot,gun,43,M,Native,Sparks,NV,FALSE,attack,Not fleeing,FALSE,-119.771,39.548,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Sparks, NV"
4165,2017-11-07,shot,gun,35,M,Black,Las Vegas,NV,FALSE,attack,Not fleeing,FALSE,-115.252,36.115,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Las Vegas, NV"
4166,2017-11-11,shot,gun,41,M,Black,Las Vegas,NV,FALSE,attack,Not fleeing,FALSE,-115.146,36.007,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Las Vegas, NV"
4167,2017-11-28,shot,gun,30,M,White,Reno,NV,FALSE,attack,Not fleeing,FALSE,-119.813,39.522,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Reno, NV"
4168,2018-01-12,shot,gun,31,M,White,Elko,NV,FALSE,other,Not fleeing,FALSE,-115.763,40.832,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Elko, NV"
4169,2018-01-24,shot,unknown weapon,27,M,Hispanic,Sparks,NV,FALSE,other,Foot,FALSE,-119.761,39.545,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,other weapon,Nevada,3114071,3143991,"Sparks, NV"
4170,2018-01-26,shot,gun,42,M,Hispanic,Las Vegas,NV,TRUE,other,unknown,FALSE,-115.122,36.0,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Las Vegas, NV"
4171,2018-03-29,tasered and shot,knife,39,M,White,Las Vegas,NV,FALSE,other,Not fleeing,TRUE,-115.153,36.147,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,Nevada,3114071,3143991,"Las Vegas, NV"
4172,2018-03-31,shot,Unknown,21,M,Hispanic,Reno,NV,FALSE,attack,Not fleeing,FALSE,-119.78,39.483,18-24,20-24,18-24,18-24,18-29,,,,,,Nevada,3114071,3143991,"Reno, NV"
4173,2018-04-06,shot,gun,22,M,Hispanic,Las Vegas,NV,TRUE,attack,Not fleeing,FALSE,-115.041,36.164,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Las Vegas, NV"
4174,2018-05-19,shot,Unknown,77,M,White,Sunridge,NV,FALSE,attack,unknown,FALSE,-119.772,39.093,Over 65,Over 65,Over 65,Over 60,Over 70,,,,,,Nevada,3114071,3143991,"Sunridge, NV"
4175,2018-06-14,shot,gun and vehicle,18,M,Black,Las Vegas,NV,FALSE,attack,Car,FALSE,-115.021,36.189,Under 18,15-19,Under 18,Under 18,Under 18,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Las Vegas, NV"
4176,2018-07-11,shot,gun,22,M,Hispanic,Las Vegas,NV,FALSE,attack,Car,FALSE,-115.124,36.165,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Las Vegas, NV"
4177,2018-07-17,shot,gun,57,M,Hispanic,Sparks,NV,FALSE,other,unknown,FALSE,-119.765,39.552,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,Nevada,3114071,3143991,"Sparks, NV"
