,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,is_geocoding_exact,age_binned,armed_3,armed_4,armed_7,count,month,year,quarter,state_name,PopEstimate2015,PopEstimate2016,PopEstimate2017,PopEstimate2018,PopEstimate2019,PopEstimate2020,PopEstimate2021,city/state
4804,2017-02-14,shot,gun,35,M,White,Vincennes,IN,False,other,Other,False,True,30-44,armed,gun,gun,1,2,2017,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Vincennes, IN"
4805,2017-02-14,shot,gun,64,M,White,Shelbyville,IN,False,attack,Not fleeing,False,True,60-75,armed,gun,gun,1,2,2017,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Shelbyville, IN"
4806,2017-03-28,shot,gun,36,M,White,Lafayette,IN,False,attack,Car,False,True,30-44,armed,gun,gun,1,3,2017,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Lafayette, IN"
4807,2017-04-05,shot,gun,19,M,Hispanic,Goshen,IN,False,attack,Car,False,True,18-29,armed,gun,gun,1,4,2017,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Goshen, IN"
4808,2017-04-22,shot,undetermined,39,M,Black,Portage,IN,True,other,Not fleeing,False,True,30-44,undetermined,undetermined,undetermined,1,4,2017,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Portage, IN"
4809,2017-06-29,shot,unarmed,45,M,Black,Indianapolis,IN,False,other,Car,False,True,30-44,unarmed,unarmed,unarmed,1,6,2017,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Indianapolis, IN"
4810,2017-07-03,shot,gun,51,M,White,Fishers,IN,True,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,7,2017,3,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Fishers, IN"
4811,2017-08-03,shot,gun,15,M,Black,Gary,IN,False,attack,Foot,False,True,Under 18,armed,gun,gun,1,8,2017,3,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Gary, IN"
4812,2017-08-10,shot,gun,33,M,White,Dyer,IN,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,8,2017,3,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Dyer, IN"
4813,2017-08-29,shot,baseball bat,55,M,Black,Evansville,IN,True,other,Not fleeing,True,True,45-59,armed,other weapon,other weapon,1,8,2017,3,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Evansville, IN"
4814,2017-09-24,shot,gun,24,M,White,New Castle,IN,False,attack,Foot,False,True,18-29,armed,gun,gun,1,9,2017,3,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"New Castle, IN"
4815,2017-09-30,shot,gun,44,M,White,Columbua,IN,False,attack,Car,False,True,30-44,armed,gun,gun,1,9,2017,3,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Columbua, IN"
4816,2017-10-29,shot,knife,41,M,White,New Castle,IN,False,attack,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,10,2017,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"New Castle, IN"
4817,2017-11-04,shot,gun,31,M,White,Owen County,IN,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,11,2017,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Owen County, IN"
4818,2017-12-26,shot,gun,28,M,Black,Lawrence,IN,False,attack,Car,False,True,18-29,armed,gun,gun,1,12,2017,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Lawrence, IN"
4819,2017-12-28,shot,gun,30,M,Black,Elkhart,IN,False,attack,Car,False,True,18-29,armed,gun,gun,1,12,2017,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Elkhart, IN"
4820,2018-01-19,shot,knife,58,M,White,Boonville,IN,True,attack,Not fleeing,False,True,45-59,armed,other weapon,knife/cutting instrument,1,1,2018,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Boonville, IN"
4821,2018-01-27,shot,knife,45,M,Black,Walton,IN,True,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,1,2018,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Walton, IN"
4822,2018-02-14,shot,knife,30,M,Black,Merrillville,IN,True,attack,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,2,2018,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Merrillville, IN"
4823,2018-02-14,shot,gun,29,M,White,Kokomo,IN,False,other,Not fleeing,False,True,18-29,armed,gun,gun,1,2,2018,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Kokomo, IN"
4824,2018-02-23,shot,toy weapon,58,M,White,Evansville,IN,False,other,Not fleeing,False,True,45-59,unarmed,unarmed,toy weapon,1,2,2018,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Evansville, IN"
4825,2018-03-06,shot,gun,40,M,White,North Manchester,IN,False,attack,Not fleeing,True,True,30-44,armed,gun,gun,1,3,2018,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"North Manchester, IN"
4826,2018-03-06,shot,gun,36,M,White,Terre Haute,IN,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,3,2018,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Terre Haute, IN"
4827,2018-04-05,shot,knife,27,M,Black,South Bend,IN,False,other,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2018,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"South Bend, IN"
4828,2018-04-05,shot,knife,56,M,Hispanic,South Bend,IN,True,other,Not fleeing,False,True,45-59,armed,other weapon,knife/cutting instrument,1,4,2018,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"South Bend, IN"
4829,2018-05-04,shot,gun,21,M,White,Terre Haute,IN,False,attack,Car,False,True,18-29,armed,gun,gun,1,5,2018,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Terre Haute, IN"
4830,2018-05-11,shot,gun,51,M,White,Evansville,IN,False,attack,Foot,False,True,45-59,armed,gun,gun,1,5,2018,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Evansville, IN"
4831,2018-06-07,shot,gun,28,M,Black,Gary,IN,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,6,2018,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Gary, IN"
4832,2018-08-07,shot,gun,24,M,White,Monroe County,IN,False,attack,Not fleeing,True,True,18-29,armed,gun,gun,1,8,2018,3,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Monroe County, IN"
4833,2018-09-12,shot,gun,38,M,Black,Gary,IN,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,9,2018,3,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Gary, IN"
4834,2018-10-10,shot,gun,49,F,White,Sullivan,IN,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,10,2018,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Sullivan, IN"
4835,2018-11-19,shot,gun,65,M,White,Indianapolis,IN,False,attack,Not fleeing,False,True,60-75,armed,gun,gun,1,11,2018,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Indianapolis, IN"
4836,2018-12-18,shot,gun,24,M,White,Terre Haute,IN,False,attack,Car,False,True,18-29,armed,gun,gun,1,12,2018,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Terre Haute, IN"
4837,2018-12-28,shot,gun,56,M,White,Crawfordsville,IN,False,other,Not fleeing,False,True,45-59,armed,gun,gun,1,12,2018,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Crawfordsville, IN"
4838,2019-01-12,shot,toy weapon,58,M,White,Dearborn County,IN,True,attack,Not fleeing,False,True,45-59,unarmed,unarmed,toy weapon,1,1,2019,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Dearborn County, IN"
4839,2019-01-23,tasered and shot,knife,46,M,White,South Haven,IN,True,attack,Not fleeing,True,True,45-59,armed,other weapon,knife/cutting instrument,1,1,2019,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"South Haven, IN"
4840,2019-04-03,shot,gun,53,M,White,Brownstown,IN,False,other,Not fleeing,False,True,45-59,armed,gun,gun,1,4,2019,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Brownstown, IN"
4841,2019-04-06,shot,gun,36,M,White,New Albany,IN,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,4,2019,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"New Albany, IN"
4842,2019-04-09,shot,gun,32,M,White,Henry County,IN,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,4,2019,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Henry County, IN"
4843,2019-04-26,shot,gun,43,M,White,Clarksville,IN,True,attack,Not fleeing,True,True,30-44,armed,gun,gun,1,4,2019,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Clarksville, IN"
4844,2019-06-16,shot,knife,53,M,Black,South Bend,IN,False,attack,Not fleeing,False,True,45-59,armed,other weapon,knife/cutting instrument,1,6,2019,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"South Bend, IN"
4845,2019-07-03,shot,hammer,53,M,White,Salem,IN,False,other,Not fleeing,False,True,45-59,armed,other weapon,other weapon,1,7,2019,3,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Salem, IN"
4846,2019-07-16,shot,gun,62,M,White,Memphis,IN,True,attack,Not fleeing,False,True,60-75,armed,gun,gun,1,7,2019,3,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Memphis, IN"
4847,2019-08-02,shot,gun,45,M,Black,Indianapolis,IN,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,8,2019,3,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Indianapolis, IN"
4848,2019-08-17,shot,gun,25,M,Black,Gary,IN,False,undetermined,Not fleeing,False,True,18-29,armed,gun,gun,1,8,2019,3,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Gary, IN"
4849,2019-08-17,shot,gun,62,M,White,Springville,IN,False,attack,Not fleeing,False,True,60-75,armed,gun,gun,1,8,2019,3,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Springville, IN"
4850,2019-10-23,shot,gun,29,M,White,Huntington,IN,True,attack,Foot,False,True,18-29,armed,gun,gun,1,10,2019,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Huntington, IN"
4851,2019-10-28,shot,hammer,25,M,White,Evansville,IN,False,attack,Not fleeing,True,True,18-29,armed,other weapon,other weapon,1,10,2019,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Evansville, IN"
4852,2019-12-20,shot,gun,44,M,White,Randolph County,IN,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,12,2019,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Randolph County, IN"
4853,2019-12-21,shot,gun,57,M,White,Evansville,IN,True,other,Not fleeing,False,True,45-59,armed,gun,gun,1,12,2019,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Evansville, IN"
4854,2020-01-13,shot,gun,29,M,Black,Gary,IN,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,1,2020,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Gary, IN"
4855,2020-01-20,shot,gun,39,M,White,Lafayette,IN,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,1,2020,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Lafayette, IN"
4856,2020-02-16,shot,gun,34,M,White,Harrison County,IN,False,attack,Car,False,True,30-44,armed,gun,gun,1,2,2020,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Harrison County, IN"
4857,2020-04-11,shot,gun,51,M,White,West Terre Haute,IN,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,4,2020,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"West Terre Haute, IN"
4858,2020-04-29,shot,gun,27,M,Black,Jeffersonville,IN,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,4,2020,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Jeffersonville, IN"
4859,2020-05-01,tasered and shot,knife,21,M,White,Portland,IN,True,other,Not fleeing,True,True,18-29,armed,other weapon,knife/cutting instrument,1,5,2020,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Portland, IN"
4860,2020-05-03,shot,gun,69,M,White,Oakland City,IN,True,other,Not fleeing,False,True,60-75,armed,gun,gun,1,5,2020,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Oakland City, IN"
4861,2020-05-06,shot,gun,21,M,Black,Indianapolis,IN,False,attack,Car,True,True,18-29,armed,gun,gun,1,5,2020,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Indianapolis, IN"
4862,2020-05-07,shot,gun,19,M,Black,Indianapolis,IN,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,5,2020,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Indianapolis, IN"
4863,2020-06-12,shot,gun,23,M,Black,Crown Point,IN,False,attack,Car,False,True,18-29,armed,gun,gun,1,6,2020,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Crown Point, IN"
4864,2020-06-17,shot,gun,50,M,White,Kennard,IN,False,attack,Other,False,True,45-59,armed,gun,gun,1,6,2020,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Kennard, IN"
4865,2020-06-26,shot,gun,38,M,White,Muncie,IN,False,attack,Car,False,True,30-44,armed,gun,gun,1,6,2020,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Muncie, IN"
4866,2020-07-05,shot,toy weapon,30,M,White,Muncie,IN,True,attack,Not fleeing,True,True,18-29,unarmed,unarmed,toy weapon,1,7,2020,3,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Muncie, IN"
4867,2020-07-19,shot,gun,35,M,Black,Indianapolis,IN,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,7,2020,3,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Indianapolis, IN"
4868,2020-07-27,shot,gun,26,M,Hispanic,Carmel,IN,True,attack,Foot,True,True,18-29,armed,gun,gun,1,7,2020,3,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Carmel, IN"
4869,2020-10-08,shot,gun,32,M,White,Wabash,IN,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,10,2020,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Wabash, IN"
4870,2020-10-14,shot,gun,30,M,White,South Bend,IN,False,attack,Foot,False,True,18-29,armed,gun,gun,1,10,2020,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"South Bend, IN"
4871,2020-10-24,shot,knife,33,M,White,Lawrenceburg,IN,False,attack,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,10,2020,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Lawrenceburg, IN"
4872,2020-11-01,shot,gun,43,M,White,Seymour,IN,False,other,Foot,False,True,30-44,armed,gun,gun,1,11,2020,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Seymour, IN"
4873,2020-11-08,shot,gun,33,M,Black,Evansville,IN,False,other,Not fleeing,True,True,30-44,armed,gun,gun,1,11,2020,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Evansville, IN"
4874,2020-11-16,shot,gun,32,M,White,Batesville,IN,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,11,2020,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Batesville, IN"
4875,2020-11-20,shot,gun and machete,43,M,White,Evansville,IN,False,attack,Car,False,True,30-44,armed,gun,gun,1,11,2020,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Evansville, IN"
4876,2020-12-10,shot,gun,23,M,None,Gary,IN,False,attack,Foot,False,True,18-29,armed,gun,gun,1,12,2020,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Gary, IN"
4877,2020-12-13,shot,vehicle,36,M,White,Huntington,IN,False,other,Car,False,True,30-44,armed,other weapon,other weapon,1,12,2020,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Huntington, IN"
4878,2020-12-31,shot,vehicle,63,M,None,Starke County,IN,False,attack,Car,False,True,60-75,armed,other weapon,other weapon,1,12,2020,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Starke County, IN"
4879,2021-01-01,shot,vehicle,63,M,None,Valparaiso,IN,False,attack,Car,False,True,60-75,armed,other weapon,other weapon,1,1,2021,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Valparaiso, IN"
4880,2021-01-10,shot,gun,28,M,Black,Munster,IN,False,attack,Other,False,True,18-29,armed,gun,gun,1,1,2021,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Munster, IN"
4881,2021-01-17,shot,vehicle,25,M,White,Marion,IN,False,attack,Not fleeing,False,True,18-29,armed,other weapon,other weapon,1,1,2021,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Marion, IN"
4882,2021-01-31,shot,gun,60,M,White,Carmel,IN,True,attack,Not fleeing,True,True,45-59,armed,gun,gun,1,1,2021,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Carmel, IN"
4883,2021-02-13,shot,BB gun,35,M,None,Indianapolis,IN,True,attack,Foot,True,True,30-44,armed,other weapon,air/bb/pellet guns,1,2,2021,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Indianapolis, IN"
4884,2021-02-26,shot,knife,29,F,White,Liberty,IN,False,other,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,2,2021,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Liberty, IN"
4885,2021-03-03,shot,gun,28,M,White,Selma,IN,False,attack,Car,False,True,18-29,armed,gun,gun,1,3,2021,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Selma, IN"
4886,2021-03-10,shot,gun,30,M,None,Bartholomew County,IN,False,attack,Car,False,True,18-29,armed,gun,gun,1,3,2021,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Bartholomew County, IN"
4887,2021-03-23,shot,gun,60,M,White,Anderson,IN,True,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,3,2021,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Anderson, IN"
4888,2021-05-01,shot,gun,30,M,None,South Haven,IN,False,other,Not fleeing,False,True,18-29,armed,gun,gun,1,5,2021,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"South Haven, IN"
4889,2021-05-14,shot,gun,48,M,Black,Indianapolis,IN,True,attack,Not fleeing,True,True,45-59,armed,gun,gun,1,5,2021,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Indianapolis, IN"
4890,2021-06-15,shot,gun,56,M,White,Wolcott,IN,False,attack,Foot,False,True,45-59,armed,gun,gun,1,6,2021,2,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Wolcott, IN"
4891,2021-08-05,shot,gun,35,M,White,Putnamville,IN,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,8,2021,3,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Putnamville, IN"
4892,2021-08-27,shot,gun,19,M,None,Elkhart,IN,False,other,Car,False,True,18-29,armed,gun,gun,1,8,2021,3,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Elkhart, IN"
4893,2021-09-01,shot,gun,33,M,None,Indianapolis,IN,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,9,2021,3,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Indianapolis, IN"
4894,2021-09-24,shot,gun,36,F,None,Indianapolis,IN,False,other,Car,True,True,30-44,armed,gun,gun,1,9,2021,3,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Indianapolis, IN"
4895,2021-10-10,shot,gun,37,M,None,Sunman,IN,False,attack,Not fleeing,True,True,30-44,armed,gun,gun,1,10,2021,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Sunman, IN"
4896,2021-10-19,shot,unknown weapon,46,M,White,Evansville,IN,False,attack,Not fleeing,False,True,45-59,armed,other weapon,other weapon,1,10,2021,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Evansville, IN"
4897,2021-11-28,shot,vehicle,33,M,None,Culver,IN,False,attack,Car,False,True,30-44,armed,other weapon,other weapon,1,11,2021,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Culver, IN"
4898,2021-11-30,shot,gun,34,M,White,Rushville,IN,False,attack,Car,False,True,30-44,armed,gun,gun,1,11,2021,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Rushville, IN"
4899,2021-11-30,shot,gun,34,M,None,Rushville,IN,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,11,2021,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Rushville, IN"
4900,2021-12-15,shot,gun,20,M,Black,Elkhart,IN,False,undetermined,Other,False,True,18-29,armed,gun,gun,1,12,2021,4,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Elkhart, IN"
4901,2022-01-31,shot,gun,37,M,None,Mishawaka,IN,False,attack,Not fleeing,True,True,30-44,armed,gun,gun,1,1,2022,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Mishawaka, IN"
4902,2022-02-04,shot,knife,34,M,White,Evansville,IN,True,attack,Not fleeing,True,True,30-44,armed,other weapon,knife/cutting instrument,1,2,2022,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Evansville, IN"
4903,2022-03-03,shot,undetermined,36,M,White,Dunkirk,IN,False,undetermined,Not fleeing,False,True,30-44,undetermined,undetermined,undetermined,1,3,2022,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Dunkirk, IN"
4904,2022-03-29,shot,vehicle,49,F,Asian,Greenwood,IN,True,attack,Car,True,True,45-59,armed,other weapon,other weapon,1,3,2022,1,Indiana,6608422,6634304,6658078,6695497,6732219,6785644,6805985,"Greenwood, IN"
