,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,age_binned,age_binned_6,armed_3,armed_4,armed_7,count,month,year,quarter,state_name,PopEstimate2015,PopEstimate2016,PopEstimate2017,PopEstimate2018,PopEstimate2019,PopEstimate2020,PopEstimate2021,city/state
109,2019-02-28,shot,gun,29,M,White,Vancouver,WA,True,attack,Not fleeing,False,-122.681,45.63,True,25-29,18-29,armed,gun,gun,1,2,2019,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Vancouver, WA"
110,2019-03-03,shot,toy weapon,40,M,None,Glenoma,WA,False,attack,Not fleeing,False,-122.1,46.541,True,35-39,30-44,unarmed,unarmed,toy weapon,1,3,2019,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Glenoma, WA"
111,2019-03-07,shot,gun,36,M,Hispanic,Vancouver,WA,False,other,Not fleeing,False,-122.646,45.679,True,35-39,30-44,armed,gun,gun,1,3,2019,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Vancouver, WA"
112,2019-03-14,shot,gun,27,M,None,Federal Way,WA,False,attack,Not fleeing,False,-122.31,47.303,True,25-29,18-29,armed,gun,gun,1,3,2019,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Federal Way, WA"
113,2019-03-19,shot,gun,29,M,Hispanic,Kittitas,WA,False,attack,Car,False,-120.419,46.986,True,25-29,18-29,armed,gun,gun,1,3,2019,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Kittitas, WA"
114,2019-04-16,shot,sword,42,M,White,Montesano,WA,True,other,Not fleeing,False,-123.594,46.981,True,40-44,30-44,armed,other weapon,knife/cutting instrument,1,4,2019,2,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Montesano, WA"
115,2019-05-04,shot,unarmed,25,M,White,Spokane,WA,True,other,Foot,False,-117.238,47.683,True,20-24,18-29,unarmed,unarmed,unarmed,1,5,2019,2,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Spokane, WA"
116,2019-05-09,shot,knife,31,M,Black,Seattle,WA,True,attack,Not fleeing,True,-122.331,47.603,True,30-34,30-44,armed,other weapon,knife/cutting instrument,1,5,2019,2,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Seattle, WA"
117,2019-05-20,shot,knife,26,M,Black,Auburn,WA,False,attack,Not fleeing,False,-122.214,47.243,True,25-29,18-29,armed,other weapon,knife/cutting instrument,1,5,2019,2,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Auburn, WA"
118,2019-05-31,shot,unarmed,26,M,Asian,Auburn,WA,True,other,Not fleeing,False,-122.214,47.295,True,25-29,18-29,unarmed,unarmed,unarmed,1,5,2019,2,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Auburn, WA"
119,2019-06-15,shot,knife,20,M,Black,Renton,WA,True,attack,unknown,False,-122.207,47.481,True,15-19,18-29,armed,other weapon,knife/cutting instrument,1,6,2019,2,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Renton, WA"
120,2019-06-15,shot,knife,38,M,Hispanic,Toppenish,WA,False,other,Not fleeing,False,-120.306,46.382,True,35-39,30-44,armed,other weapon,knife/cutting instrument,1,6,2019,2,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Toppenish, WA"
121,2019-06-18,shot,knife,18,M,Hispanic,Centralia,WA,False,other,Not fleeing,False,-122.941,46.73,True,15-19,Under 18,armed,other weapon,knife/cutting instrument,1,6,2019,2,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Centralia, WA"
122,2019-07-03,shot,screwdriver,39,M,Native,Poulsbo,WA,True,other,Not fleeing,False,-122.648,47.735,True,35-39,30-44,armed,other weapon,other weapon,1,7,2019,3,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Poulsbo, WA"
123,2019-07-13,shot,gun,69,M,White,Tacoma,WA,True,other,Not fleeing,False,-122.421,47.249,True,60-70,60-75,armed,gun,gun,1,7,2019,3,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Tacoma, WA"
124,2019-07-13,shot,unarmed,35,M,Hispanic,Kirkland,WA,False,attack,Not fleeing,False,-122.197,47.704,True,30-34,30-44,unarmed,unarmed,unarmed,1,7,2019,3,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Kirkland, WA"
125,2019-07-21,shot,gun,28,M,Black,Tacoma,WA,False,attack,Not fleeing,False,-122.438,47.221,True,25-29,18-29,armed,gun,gun,1,7,2019,3,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Tacoma, WA"
126,2019-08-16,shot,gun,36,M,None,Spokane Valley,WA,False,attack,Car,False,,,True,35-39,30-44,armed,gun,gun,1,8,2019,3,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Spokane Valley, WA"
127,2019-09-08,shot,gun,51,M,None,Longview,WA,True,attack,Not fleeing,False,-122.95,46.123,True,50-59,45-59,armed,gun,gun,1,9,2019,3,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Longview, WA"
128,2019-09-08,shot,toy weapon,24,M,Black,Tacoma,WA,False,undetermined,Foot,False,-122.409,47.233,True,20-24,18-29,unarmed,unarmed,toy weapon,1,9,2019,3,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Tacoma, WA"
129,2019-09-09,shot,gun,41,M,White,Aberdeen,WA,False,attack,Foot,False,-123.824,46.97,True,40-44,30-44,armed,gun,gun,1,9,2019,3,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Aberdeen, WA"
130,2019-10-23,shot,gun,61,M,White,Spokane,WA,True,attack,Not fleeing,False,-117.361,47.69,True,60-70,60-75,armed,gun,gun,1,10,2019,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Spokane, WA"
131,2019-11-03,shot,knife,56,M,White,Parkland,WA,True,other,Not fleeing,True,-122.438,47.152,True,50-59,45-59,armed,other weapon,knife/cutting instrument,1,11,2019,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Parkland, WA"
132,2019-11-09,shot,knife,44,M,White,Everett,WA,True,other,Not fleeing,False,-122.232,47.886,True,40-44,30-44,armed,other weapon,knife/cutting instrument,1,11,2019,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Everett, WA"
133,2019-11-18,shot,vehicle,28,M,Black,Franklin County,WA,False,attack,Car,False,-119.177,46.664,True,25-29,18-29,armed,other weapon,other weapon,1,11,2019,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Franklin County, WA"
134,2019-11-22,shot,vehicle,36,M,White,Black Diamond,WA,False,attack,Not fleeing,False,-121.925,47.286,True,35-39,30-44,armed,other weapon,other weapon,1,11,2019,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Black Diamond, WA"
135,2019-11-29,shot,undetermined,36,M,White,Eatonville,WA,False,other,Car,False,-122.359,46.908,True,35-39,30-44,undetermined,undetermined,undetermined,1,11,2019,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Eatonville, WA"
136,2019-12-12,shot,toy weapon,43,M,White,Renton,WA,False,other,Not fleeing,False,-122.186,47.452,True,40-44,30-44,unarmed,unarmed,toy weapon,1,12,2019,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Renton, WA"
137,2019-12-14,shot,knife,18,M,Hispanic,Pasco,WA,False,attack,Not fleeing,False,-119.112,46.245,True,15-19,Under 18,armed,other weapon,knife/cutting instrument,1,12,2019,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Pasco, WA"
138,2019-12-31,shot,gun,23,M,Black,Federal Way,WA,False,attack,Not fleeing,False,-122.316,47.322,True,20-24,18-29,armed,gun,gun,1,12,2019,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Federal Way, WA"
139,2020-01-10,tasered and shot,unarmed,25,M,Asian,Spokane,WA,False,other,Car,False,-117.422,47.72,True,20-24,18-29,unarmed,unarmed,unarmed,1,1,2020,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Spokane, WA"
140,2020-01-21,tasered and shot,knife,60,M,Asian,Lacey,WA,False,attack,Not fleeing,False,-122.768,47.038,True,50-59,45-59,armed,other weapon,knife/cutting instrument,1,1,2020,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Lacey, WA"
141,2020-02-09,shot,gun,45,M,White,Kennewick,WA,False,attack,Foot,False,-119.126,46.218,True,40-44,30-44,armed,gun,gun,1,2,2020,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Kennewick, WA"
142,2020-02-28,shot,gun,22,M,Hispanic,Moses Lake,WA,False,attack,Other,False,-119.317,47.144,True,20-24,18-29,armed,gun,gun,1,2,2020,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Moses Lake, WA"
143,2020-03-03,shot,gun,39,M,White,Riverside,WA,False,attack,unknown,False,-119.506,48.503,True,35-39,30-44,armed,gun,gun,1,3,2020,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Riverside, WA"
144,2020-03-24,shot,vehicle,32,F,White,Shelton,WA,False,attack,Car,False,-122.958,47.333,True,30-34,30-44,armed,other weapon,other weapon,1,3,2020,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Shelton, WA"
145,2020-04-07,shot,gun and car,37,M,None,Eatonville,WA,True,attack,Car,False,-122.359,46.96,True,35-39,30-44,armed,gun,gun,1,4,2020,2,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Eatonville, WA"
146,2020-04-11,shot,machete,48,M,None,Ritzville,WA,True,other,Not fleeing,False,-118.366,47.118,True,45-49,45-59,armed,other weapon,knife/cutting instrument,1,4,2020,2,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Ritzville, WA"
147,2020-04-28,tasered and shot,sharp object,50,M,White,Vancouver,WA,False,attack,Not fleeing,False,-122.617,45.641,True,45-49,45-59,armed,other weapon,knife/cutting instrument,1,4,2020,2,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Vancouver, WA"
148,2020-05-01,shot,unarmed,24,M,Black,Seattle,WA,False,attack,Foot,True,-122.332,47.606,True,20-24,18-29,unarmed,unarmed,unarmed,1,5,2020,2,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Seattle, WA"
149,2020-05-01,shot,gun,26,M,Black,Lakewood,WA,False,attack,Not fleeing,False,-122.522,47.176,True,25-29,18-29,armed,gun,gun,1,5,2020,2,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Lakewood, WA"
150,2020-05-06,shot,knife,20,M,White,Renton,WA,True,other,unknown,False,-122.187,47.501,True,15-19,18-29,armed,other weapon,knife/cutting instrument,1,5,2020,2,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Renton, WA"
151,2020-05-17,shot,gun,25,M,Hispanic,Pasco,WA,False,attack,unknown,False,-119.072,46.234,True,20-24,18-29,armed,gun,gun,1,5,2020,2,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Pasco, WA"
152,2020-05-19,tasered and shot,knife,57,M,Black,Seattle,WA,False,undetermined,Foot,True,-122.352,47.614,True,50-59,45-59,armed,other weapon,knife/cutting instrument,1,5,2020,2,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Seattle, WA"
153,2020-07-16,shot,knife,23,M,White,Shoreline,WA,False,other,Foot,False,-122.353,47.756,True,20-24,18-29,armed,other weapon,knife/cutting instrument,1,7,2020,3,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Shoreline, WA"
154,2020-07-29,shot,knife,25,M,Hispanic,Bothell,WA,True,other,Not fleeing,False,-122.207,47.791,True,20-24,18-29,armed,other weapon,knife/cutting instrument,1,7,2020,3,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Bothell, WA"
155,2020-08-04,shot,unarmed,36,M,White,Port Orchard,WA,True,undetermined,Not fleeing,False,-122.663,47.527,True,35-39,30-44,unarmed,unarmed,unarmed,1,8,2020,3,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Port Orchard, WA"
156,2020-08-09,shot,gun,39,M,None,Graham,WA,False,attack,Not fleeing,False,-122.24,47.03,True,35-39,30-44,armed,gun,gun,1,8,2020,3,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Graham, WA"
157,2020-09-03,shot,gun,48,M,White,Lacey,WA,False,other,Not fleeing,False,-122.823,47.036,True,45-49,45-59,armed,gun,gun,1,9,2020,3,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Lacey, WA"
158,2020-09-11,shot,gun,31,M,None,Spokane,WA,False,attack,Car,False,-117.319,47.664,True,30-34,30-44,armed,gun,gun,1,9,2020,3,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Spokane, WA"
159,2020-09-19,shot,unarmed,32,M,White,Auburn,WA,True,undetermined,Not fleeing,False,-122.222,47.301,True,30-34,30-44,unarmed,unarmed,unarmed,1,9,2020,3,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Auburn, WA"
160,2020-09-20,shot,gun,39,F,White,Redmond,WA,False,other,Not fleeing,False,-122.127,47.68,True,35-39,30-44,armed,gun,gun,1,9,2020,3,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Redmond, WA"
161,2020-09-24,shot,gun,43,M,White,Airway Heights,WA,False,undetermined,Not fleeing,True,-117.539,47.644,True,40-44,30-44,armed,gun,gun,1,9,2020,3,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Airway Heights, WA"
162,2020-10-02,shot,gun,33,M,Hispanic,Longview,WA,False,other,Foot,False,-122.938,46.138,True,30-34,30-44,armed,gun,gun,1,10,2020,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Longview, WA"
163,2020-10-04,shot,knife,41,M,None,Vancouver,WA,True,other,Not fleeing,False,-122.65,45.64,True,40-44,30-44,armed,other weapon,knife/cutting instrument,1,10,2020,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Vancouver, WA"
164,2020-10-29,shot,gun,21,M,Black,Hazel Dell,WA,False,other,Foot,False,-122.663,45.672,True,20-24,18-29,armed,gun,gun,1,10,2020,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Hazel Dell, WA"
165,2020-11-01,shot,gun,30,M,None,Puyallup,WA,False,undetermined,Not fleeing,False,-122.263,47.175,True,25-29,18-29,armed,gun,gun,1,11,2020,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Puyallup, WA"
166,2020-11-04,shot,gun,60,M,White,Kent,WA,True,attack,Foot,True,-122.169,47.419,True,50-59,45-59,armed,gun,gun,1,11,2020,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Kent, WA"
167,2020-11-09,shot,gun,22,M,None,Renton,WA,True,attack,Not fleeing,False,-122.208,47.48,True,20-24,18-29,armed,gun,gun,1,11,2020,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Renton, WA"
168,2020-11-22,shot,vehicle,41,M,White,Spokane Valley,WA,False,attack,Car,False,-117.261,47.657,True,40-44,30-44,armed,other weapon,other weapon,1,11,2020,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Spokane Valley, WA"
169,2020-12-17,shot,gun,37,M,None,Auburn,WA,False,attack,Foot,False,-122.205,47.305,True,35-39,30-44,armed,gun,gun,1,12,2020,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Auburn, WA"
170,2020-12-27,shot,gun,40,M,White,Lewiston,WA,False,other,Not fleeing,False,-116.928,46.37,True,35-39,30-44,armed,gun,gun,1,12,2020,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Lewiston, WA"
171,2021-01-05,shot,gun,36,M,White,Spokane,WA,False,attack,unknown,False,-117.436,47.704,True,35-39,30-44,armed,gun,gun,1,1,2021,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Spokane, WA"
172,2021-01-25,shot,knife,50,M,White,Graham,WA,False,other,unknown,False,-122.298,47.081,True,45-49,45-59,armed,other weapon,knife/cutting instrument,1,1,2021,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Graham, WA"
173,2021-02-04,shot,unarmed,30,M,Black,Hazel Dell,WA,False,attack,Not fleeing,False,-122.67,45.671,True,25-29,18-29,unarmed,unarmed,unarmed,1,2,2021,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Hazel Dell, WA"
174,2021-02-09,shot,gun,45,M,Black,Seattle,WA,False,attack,unknown,True,-122.302,47.589,True,40-44,30-44,armed,gun,gun,1,2,2021,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Seattle, WA"
175,2021-02-16,shot,knife,44,M,White,Seattle,WA,True,other,Foot,True,-122.34,47.605,True,40-44,30-44,armed,other weapon,knife/cutting instrument,1,2,2021,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Seattle, WA"
176,2021-06-25,shot,vehicle,36,M,None,Fife,WA,False,other,Car,False,-122.342,47.239,True,35-39,30-44,armed,other weapon,other weapon,1,6,2021,2,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Fife, WA"
177,2021-08-05,shot,gun,22,M,None,Seattle,WA,False,attack,Not fleeing,True,-122.361,47.514,True,20-24,18-29,armed,gun,gun,1,8,2021,3,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Seattle, WA"
178,2021-09-04,shot,gun,25,M,None,Lakewood,WA,False,attack,unknown,False,-122.537,47.121,True,20-24,18-29,armed,gun,gun,1,9,2021,3,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Lakewood, WA"
179,2021-10-17,shot,gun,28,M,None,Vancouver,WA,False,attack,Car,False,-122.548,45.658,True,25-29,18-29,armed,gun,gun,1,10,2021,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Vancouver, WA"
180,2021-11-08,shot,gun,36,M,None,Renton,WA,False,other,Not fleeing,False,-122.223,47.474,True,35-39,30-44,armed,gun,gun,1,11,2021,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Renton, WA"
181,2021-11-16,shot,undetermined,33,M,None,North Bend,WA,False,attack,unknown,False,,,True,30-34,30-44,undetermined,undetermined,undetermined,1,11,2021,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"North Bend, WA"
182,2021-12-10,shot,gun,43,M,None,Spokane,WA,False,attack,Foot,False,,,True,40-44,30-44,armed,gun,gun,1,12,2021,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Spokane, WA"
183,2021-12-27,shot,gun,36,M,None,Algona,WA,False,attack,Not fleeing,False,,,True,35-39,30-44,armed,gun,gun,1,12,2021,4,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Algona, WA"
184,2022-01-09,shot,knife,45,M,None,Vancouver,WA,False,other,unknown,False,,,True,40-44,30-44,armed,other weapon,knife/cutting instrument,1,1,2022,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Vancouver, WA"
185,2022-01-16,shot,undetermined,22,M,None,Puyallup,WA,False,undetermined,Not fleeing,False,,,True,20-24,18-29,undetermined,undetermined,undetermined,1,1,2022,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Puyallup, WA"
186,2022-01-20,shot,gun,34,M,None,Lacey,WA,False,attack,Not fleeing,False,,,True,30-34,30-44,armed,gun,gun,1,1,2022,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Lacey, WA"
187,2022-01-24,shot,knife,23,M,None,Spokane,WA,False,other,Not fleeing,False,,,True,20-24,18-29,armed,other weapon,knife/cutting instrument,1,1,2022,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Spokane, WA"
188,2022-01-27,shot,vehicle,39,M,None,Parkland,WA,False,attack,unknown,False,,,True,35-39,30-44,armed,other weapon,other weapon,1,1,2022,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Parkland, WA"
189,2022-01-29,shot,gun,52,M,White,Battle Ground,WA,False,other,Not fleeing,False,,,True,50-59,45-59,armed,gun,gun,1,1,2022,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Battle Ground, WA"
190,2022-02-11,shot,undetermined,36,M,None,Puyallup,WA,False,undetermined,unknown,False,,,True,35-39,30-44,undetermined,undetermined,undetermined,1,2,2022,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Puyallup, WA"
191,2022-02-16,shot,vehicle,51,M,None,Sedro-Woolley,WA,False,other,Car,False,-122.211,48.522,True,50-59,45-59,armed,other weapon,other weapon,1,2,2022,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Sedro-Woolley, WA"
192,2022-02-18,shot,sharp object,32,M,None,Chehalis,WA,False,attack,Foot,False,,,True,30-34,30-44,armed,other weapon,knife/cutting instrument,1,2,2022,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Chehalis, WA"
193,2022-02-24,shot,undetermined,31,M,None,Tacoma,WA,False,other,unknown,True,-122.435,47.252,True,30-34,30-44,undetermined,undetermined,undetermined,1,2,2022,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Tacoma, WA"
194,2022-03-05,shot,gun and vehicle,36,M,None,Seattle,WA,False,attack,unknown,True,,,True,35-39,30-44,armed,gun,gun,1,3,2022,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Seattle, WA"
195,2022-03-13,shot,knife,30,M,None,Pasco,WA,False,other,Not fleeing,False,,,True,25-29,18-29,armed,other weapon,knife/cutting instrument,1,3,2022,1,Washington,7163657,7294771,7423362,7523869,7614893,7718785,7738692,"Pasco, WA"
